"SUID","Degree","Edge_type","log2FoldChange","name","Regulatury","selected","SelfLoops","shared name","type"
"94329","3","mRNA-miRNA","-2.20587673817205","INA","DOWN","false","0","INA","mRNA"
"94330","1","mRNA-miRNA","-1.32433739178166","GINM1","DOWN","false","0","GINM1","mRNA"
"94331","2","mRNA-miRNA","1.31095388735537","SERPINE2","UP","false","0","SERPINE2","mRNA"
"94332","2","mRNA-miRNA","0.793619754754343","SLC15A4","UP","false","0","SLC15A4","mRNA"
"94333","1","mRNA-miRNA","-0.994256644547403","UGCG","DOWN","false","0","UGCG","mRNA"
"94334","18","mRNA-miRNA","-1.50831165434142","LPAR1","DOWN","false","0","LPAR1","mRNA"
"94335","1","mRNA-miRNA","-0.859292399476951","TMEM87B","DOWN","false","0","TMEM87B","mRNA"
"94336","1","mRNA-miRNA","-0.694822463580305","SEC62","DOWN","false","0","SEC62","mRNA"
"94337","0","mRNA-miRNA","-1.70511546179889","ANKRD9","DOWN","false","0","ANKRD9","mRNA"
"94338","2","mRNA-miRNA","0.765566728236947","PUSL1","UP","false","0","PUSL1","mRNA"
"94339","1","mRNA-miRNA","0.903942466009378","BRD9","UP","false","0","BRD9","mRNA"
"94340","2","mRNA-miRNA","2.40404062961352","DUSP14","UP","false","0","DUSP14","mRNA"
"94341","1","mRNA-miRNA","1.21282766656394","NDE1","UP","false","0","NDE1","mRNA"
"94342","5","mRNA-miRNA","5.46737957283854","CLEC5A","UP","false","0","CLEC5A","mRNA"
"94343","4","mRNA-miRNA","1.79331715968002","CHCHD6","UP","false","0","CHCHD6","mRNA"
"94344","2","mRNA-miRNA","1.1224696547816","EMC8","UP","false","0","EMC8","mRNA"
"94345","1","mRNA-miRNA","1.5551185168202","PASK","UP","false","0","PASK","mRNA"
"94346","2","mRNA-miRNA","3.96898366368795","HSP90AA4P","UP","false","0","HSP90AA4P","mRNA"
"94347","2","mRNA-miRNA","-0.958792878747256","FAM177A1","DOWN","false","0","FAM177A1","mRNA"
"94348","3","mRNA-miRNA","-1.73860818256848","SLC27A2","DOWN","false","0","SLC27A2","mRNA"
"94349","1","mRNA-miRNA","-1.04701558225692","GALC","DOWN","false","0","GALC","mRNA"
"94350","2","mRNA-miRNA","9.92508922227063","KLK7","UP","false","0","KLK7","mRNA"
"94351","1","mRNA-miRNA","-2.28981516284775","IGKC","DOWN","false","0","IGKC","mRNA"
"94352","1","mRNA-miRNA","4.54622059895906","CPA4","UP","false","0","CPA4","mRNA"
"94353",,"mRNA-miRNA","2.85836060135248","PALD1","UP","false",,"PALD1","mRNA"
"94354","1","mRNA-miRNA","1.43906063394343","EME1","UP","false","0","EME1","mRNA"
"94355","2","mRNA-miRNA","-1.23277406463355","NBR1","DOWN","false","0","NBR1","mRNA"
"94356","2","mRNA-miRNA","1.45683938523775","SCML1","UP","false","0","SCML1","mRNA"
"94357",,"mRNA-miRNA","4.07561102398144","KRT6A","UP","false",,"KRT6A","mRNA"
"94358","1","mRNA-miRNA","-1.13064588726715","SHROOM3","DOWN","false","0","SHROOM3","mRNA"
"94359","2","mRNA-miRNA","1.56484035206907","ADA","UP","false","0","ADA","mRNA"
"94360","0","mRNA-miRNA","1.22590144788962","FAM120C","UP","false","0","FAM120C","mRNA"
"94361","1","mRNA-miRNA","6.2409934103092","KRT80","UP","false","0","KRT80","mRNA"
"94362","0","mRNA-miRNA","1.12450428702978","WWC3","UP","false","0","WWC3","mRNA"
"94363",,"mRNA-miRNA","-1.1575804188323","ACOT13","DOWN","false","0","ACOT13","mRNA"
"94364","2","mRNA-miRNA","2.13365001085786","ALDH4A1","UP","false","0","ALDH4A1","mRNA"
"94365","0","mRNA-miRNA","-1.63896259175074","GPD1L","DOWN","false","0","GPD1L","mRNA"
"94366",,"mRNA-miRNA","1.59162339192395","ARPC4-TTLL3","UP","false","0","ARPC4-TTLL3","mRNA"
"94367","2","mRNA-miRNA","-1.89846314338669","C11orf54","DOWN","false","0","C11orf54","mRNA"
"94368",,"mRNA-miRNA","-1.20934543493541","CHMP2B","DOWN","false",,"CHMP2B","mRNA"
"94369","2","mRNA-miRNA","2.22834401031319","CHTF18","UP","false","0","CHTF18","mRNA"
"94370",,"mRNA-miRNA","-1.48314389631755","CLGN","DOWN","false","0","CLGN","mRNA"
"94371",,"mRNA-miRNA","2.70794097457521","CLIC3","UP","false","0","CLIC3","mRNA"
"94372","1","mRNA-miRNA","-1.08561968515717","COX5A","DOWN","false","0","COX5A","mRNA"
"94373","1","mRNA-miRNA","-2.04968393660869","CPT2","DOWN","false","0","CPT2","mRNA"
"94374","1","mRNA-miRNA","-1.70742422094848","CRIP1","DOWN","false","0","CRIP1","mRNA"
"94375",,"mRNA-miRNA","-1.65376948527431","CTH","DOWN","false","0","CTH","mRNA"
"94376","2","mRNA-miRNA","0.928122697227756","DDX10","UP","false","0","DDX10","mRNA"
"94377",,"mRNA-miRNA","-2.25480232018565","GDA","DOWN","false",,"GDA","mRNA"
"94378","2","mRNA-miRNA","-2.40047353320281","HMGN5","DOWN","false","0","HMGN5","mRNA"
"94379",,"mRNA-miRNA","1.04832059225285","NAA20","UP","false",,"NAA20","mRNA"
"94380","1","mRNA-miRNA","-0.737299428040557","NDUFB8","DOWN","false","0","NDUFB8","mRNA"
"94381","1","mRNA-miRNA","1.46660878821587","NME1-NME2","UP","false","0","NME1-NME2","mRNA"
"94382","0","mRNA-miRNA","1.42316441264042","NTMT1","UP","false","0","NTMT1","mRNA"
"94383","0","mRNA-miRNA","3.08469093841534","PABPC3","UP","false","0","PABPC3","mRNA"
"94384","0","mRNA-miRNA","1.0841412429794","REXO2","UP","false","0","REXO2","mRNA"
"94385","0","mRNA-miRNA","-0.782966928582298","SDHB","DOWN","false","0","SDHB","mRNA"
"94386","1","mRNA-miRNA","-0.700347941898254","SDHC","DOWN","false","0","SDHC","mRNA"
"94387","2","mRNA-miRNA","2.1616551374886","SRM","UP","false","0","SRM","mRNA"
"94388","1","mRNA-miRNA","-0.723399259254971","UQCRB","DOWN","false","0","UQCRB","mRNA"
"94389","1","mRNA-miRNA","-1.82009727067914","PPP2R3A","DOWN","false","0","PPP2R3A","mRNA"
"94390","0","mRNA-miRNA","3.62705949340814","KLHL35","UP","false","0","KLHL35","mRNA"
"94391",,"mRNA-miRNA","-2.65440222965388","ST8SIA6","DOWN","false","0","ST8SIA6","mRNA"
"94392",,"mRNA-miRNA","-2.36644558428744","SLC36A1","DOWN","false","0","SLC36A1","mRNA"
"94393","0","mRNA-miRNA","1.31029103814885","CARS2","UP","false","0","CARS2","mRNA"
"94394",,"mRNA-miRNA","1.60861485623716","POLR3K","UP","false",,"POLR3K","mRNA"
"94395","1","mRNA-miRNA","-1.66873118382029","GPER1","DOWN","false","0","GPER1","mRNA"
"94396","0","mRNA-miRNA","-2.25986135715416","FXYD1","DOWN","false","0","FXYD1","mRNA"
"94397","1","mRNA-miRNA","-1.60645218220238","LGI4","DOWN","false","0","LGI4","mRNA"
"94398","1","mRNA-miRNA","1.87797202253393","MFSD12","UP","false","0","MFSD12","mRNA"
"94399","1","mRNA-miRNA","-1.62471746085083","MIA2","DOWN","false","0","MIA2","mRNA"
"94400","1","mRNA-miRNA","-2.31433358006695","RETNLB","DOWN","false","0","RETNLB","mRNA"
"94401","0","mRNA-miRNA","-1.4539738211673","RAB4B","DOWN","false","0","RAB4B","mRNA"
"94402",,"mRNA-miRNA","-2.37082581524321","OCEL1","DOWN","false","0","OCEL1","mRNA"
"94403",,"mRNA-miRNA","-0.959606691332341","MRPL34","DOWN","false",,"MRPL34","mRNA"
"94404","1","mRNA-miRNA","1.06297830463085","DDX55","UP","false","0","DDX55","mRNA"
"94405",,"mRNA-miRNA","1.8579987179847","DZIP1L","UP","false",,"DZIP1L","mRNA"
"94406",,"mRNA-miRNA","5.7131803828885","SERPIND1","UP","false",,"SERPIND1","mRNA"
"94407","0","mRNA-miRNA","0.843444479692799","RPUSD2","UP","false","0","RPUSD2","mRNA"
"94408","0","mRNA-miRNA","-1.27050351543377","KCNN3","DOWN","false","0","KCNN3","mRNA"
"94409","0","mRNA-miRNA","1.03239445351417","TIGD1","UP","false","0","TIGD1","mRNA"
"94410","0","mRNA-miRNA","2.29008198509656","SUSD3","UP","false","0","SUSD3","mRNA"
"94411","0","mRNA-miRNA","-1.151457465723","KCNK5","DOWN","false","0","KCNK5","mRNA"
"94412",,"mRNA-miRNA","1.75164558922732","SGIP1","UP","false","0","SGIP1","mRNA"
"94413","2","mRNA-miRNA","-1.07118538017361","ABCD4","DOWN","false","0","ABCD4","mRNA"
"94414","0","mRNA-miRNA","-2.5291991274315","MB","DOWN","false","0","MB","mRNA"
"94415","1","mRNA-miRNA","-3.52447195796755","DHRS7C","DOWN","false","0","DHRS7C","mRNA"
"94416","1","mRNA-miRNA","-0.79927824106077","FBXL20","DOWN","false","0","FBXL20","mRNA"
"94417","1","mRNA-miRNA","2.76311564490087","HCAR1","UP","false","0","HCAR1","mRNA"
"94418","1","mRNA-miRNA","-1.41824556162555","ITM2A","DOWN","false","0","ITM2A","mRNA"
"94419","1","mRNA-miRNA","-1.0752454642994","RGP1","DOWN","false","0","RGP1","mRNA"
"94420","1","mRNA-miRNA","-2.10429522084863","MATN2","DOWN","false","0","MATN2","mRNA"
"94421","1","mRNA-miRNA","3.56211826924326","GSDMC","UP","false","0","GSDMC","mRNA"
"94422","2","mRNA-miRNA","1.92098403530067","SH3PXD2B","UP","false","0","SH3PXD2B","mRNA"
"94423","2","mRNA-miRNA","-1.64147484382146","TRIM36","DOWN","false","0","TRIM36","mRNA"
"94424","1","mRNA-miRNA","-1.17227148108649","USP30","DOWN","false","0","USP30","mRNA"
"94425","2","mRNA-miRNA","1.43332725632651","DCAF13","UP","false","0","DCAF13","mRNA"
"94426","0","mRNA-miRNA","7.59480457023176","EPYC","UP","false","0","EPYC","mRNA"
"94427","0","mRNA-miRNA","-0.781618969193109","AREL1","DOWN","false","0","AREL1","mRNA"
"94428","0","mRNA-miRNA","1.02155577093742","ZNF767P","UP","false","0","ZNF767P","mRNA"
"94429",,"mRNA-miRNA","5.05964389740795","TM4SF19","UP","false","0","TM4SF19","mRNA"
"94430",,"mRNA-miRNA","2.10671697695964","C6orf141","UP","false","0","C6orf141","mRNA"
"94431","0","mRNA-miRNA","1.18962002636113","MNDA","UP","false","0","MNDA","mRNA"
"94432","0","mRNA-miRNA","-2.98955617128209","CRYBA2","DOWN","false","0","CRYBA2","mRNA"
"94433","1","mRNA-miRNA","-3.9394408163499","AGR3","DOWN","false","0","AGR3","mRNA"
"94434","4","mRNA-miRNA","-2.84203571759965","NAT2","DOWN","false","0","NAT2","mRNA"
"94435","4","mRNA-miRNA","2.34166963847521","LYPD3","UP","false","0","LYPD3","mRNA"
"94436","1","mRNA-miRNA","1.88399842798487","GREB1","UP","false","0","GREB1","mRNA"
"94437",,"mRNA-miRNA","-1.50822805880626","ZNF821","DOWN","false","0","ZNF821","mRNA"
"94438","0","mRNA-miRNA","1.40065866373344","CENPA","UP","false","0","CENPA","mRNA"
"94439",,"mRNA-miRNA","1.2803387671224","LRRC49","UP","false","0","LRRC49","mRNA"
"94440","0","mRNA-miRNA","0.919519067134012","CSRP2","UP","false","0","CSRP2","mRNA"
"94441","1","mRNA-miRNA","7.95268989799751","KRT6B","UP","false","0","KRT6B","mRNA"
"94442",,"mRNA-miRNA","1.72370667036956","ESYT3","UP","false",,"ESYT3","mRNA"
"94443",,"mRNA-miRNA","1.66327553518641","ANO1","UP","false","0","ANO1","mRNA"
"94444",,"mRNA-miRNA","-1.11812031233411","DENND2A","DOWN","false","0","DENND2A","mRNA"
"94445",,"mRNA-miRNA","1.00653906037671","C12orf45","UP","false","0","C12orf45","mRNA"
"94446","0","mRNA-miRNA","2.96268273419352","RPSAP58","UP","false","0","RPSAP58","mRNA"
"94447","0","mRNA-miRNA","1.65737773264017","RPLP0P2","UP","false","0","RPLP0P2","mRNA"
"94448",,"mRNA-miRNA","1.35058705393146","CAMSAP1","UP","false",,"CAMSAP1","mRNA"
"94449",,"mRNA-miRNA","1.26720818755153","CKAP2","UP","false",,"CKAP2","mRNA"
"94450","0","mRNA-miRNA","1.14128913707718","RAD54L2","UP","false","0","RAD54L2","mRNA"
"94451",,"mRNA-miRNA","3.27369028164566","LRRC8E","UP","false","0","LRRC8E","mRNA"
"94452","3","mRNA-miRNA","-1.41942028725332","ATP2B1","DOWN","false","0","ATP2B1","mRNA"
"94453","1","mRNA-miRNA","2.4841287599407","COL12A1","UP","false","0","COL12A1","mRNA"
"94454","4","mRNA-miRNA","-2.3736841319319","CPM","DOWN","false","0","CPM","mRNA"
"94455",,"mRNA-miRNA","3.04407840913125","FOXC2","UP","false",,"FOXC2","mRNA"
"94456",,"mRNA-miRNA","-1.11199194821701","GAK","DOWN","false",,"GAK","mRNA"
"94457","0","mRNA-miRNA","-3.21713647960785","GPT","DOWN","false","0","GPT","mRNA"
"94458","1","mRNA-miRNA","1.35433676226635","KIFC1","UP","false","0","KIFC1","mRNA"
"94459","0","mRNA-miRNA","-1.02697769143162","MGST3","DOWN","false","0","MGST3","mRNA"
"94460","2","mRNA-miRNA","-1.02658204016496","TBC1D9","DOWN","false","0","TBC1D9","mRNA"
"94461","3","mRNA-miRNA","-1.69514748594061","CORO2A","DOWN","false","0","CORO2A","mRNA"
"94462","1","mRNA-miRNA","-0.859300566774763","LUZP1","DOWN","false","0","LUZP1","mRNA"
"94463",,"mRNA-miRNA","-2.24070564450358","RIOK3","DOWN","false","0","RIOK3","mRNA"
"94464","3","mRNA-miRNA","0.875475509794462","WDR46","UP","false","0","WDR46","mRNA"
"94465","1","mRNA-miRNA","-0.964115512593111","CIR1","DOWN","false","0","CIR1","mRNA"
"94466",,"mRNA-miRNA","2.41442301017222","GTF2IRD1","UP","false",,"GTF2IRD1","mRNA"
"94467",,"mRNA-miRNA","-2.00044731303264","APOBEC3B","DOWN","false",,"APOBEC3B","mRNA"
"94468","1","mRNA-miRNA","1.57881888595337","PIEZO1","UP","false","0","PIEZO1","mRNA"
"94469","2","mRNA-miRNA","1.55488297478128","FARP1","UP","false","0","FARP1","mRNA"
"94470",,"mRNA-miRNA","-1.65534381645921","ZER1","DOWN","false","0","ZER1","mRNA"
"94471","1","mRNA-miRNA","-2.40828979000202","ECI2","DOWN","false","0","ECI2","mRNA"
"94472","2","mRNA-miRNA","-1.300987314835","CGRRF1","DOWN","false","0","CGRRF1","mRNA"
"94473","0","mRNA-miRNA","-1.23090108600669","BTBD3","DOWN","false","0","BTBD3","mRNA"
"94474","0","mRNA-miRNA","-0.883770216485807","TRAK1","DOWN","false","0","TRAK1","mRNA"
"94475","2","mRNA-miRNA","1.55232094805069","EXOSC7","UP","false","0","EXOSC7","mRNA"
"94476","1","mRNA-miRNA","-0.98943286146151","GOLIM4","DOWN","false","0","GOLIM4","mRNA"
"94477",,"mRNA-miRNA","2.04672014247918","PARVB","UP","false","0","PARVB","mRNA"
"94478",,"mRNA-miRNA","-1.9782874037824","RBM47","DOWN","false",,"RBM47","mRNA"
"94479","0","mRNA-miRNA","-0.713232684056124","UBR7","DOWN","false","0","UBR7","mRNA"
"94480",,"mRNA-miRNA","-1.68668146149012","DDX60","DOWN","false","0","DDX60","mRNA"
"94481",,"mRNA-miRNA","0.854398988368388","SYBU","UP","false","0","SYBU","mRNA"
"94482","0","mRNA-miRNA","-1.51363674173233","PLGRKT","DOWN","false","0","PLGRKT","mRNA"
"94483","1","mRNA-miRNA","0.99016712335079","CTPS2","UP","false","0","CTPS2","mRNA"
"94484","2","mRNA-miRNA","1.1689479051416","TBC1D24","UP","false","0","TBC1D24","mRNA"
"94485","2","mRNA-miRNA","-1.41410476450133","KIAA1522","DOWN","false","0","KIAA1522","mRNA"
"94486","0","mRNA-miRNA","-1.73159176362661","POLD4","DOWN","false","0","POLD4","mRNA"
"94487",,"mRNA-miRNA","-2.18528179954178","C19orf33","DOWN","false",,"C19orf33","mRNA"
"94488","0","mRNA-miRNA","2.03712996855344","PDF","UP","false","0","PDF","mRNA"
"94489","0","mRNA-miRNA","1.24672830721049","ACD","UP","false","0","ACD","mRNA"
"94490","3","mRNA-miRNA","1.27460899314375","CCDC86","UP","false","0","CCDC86","mRNA"
"94491","3","mRNA-miRNA","1.30464312014344","LAS1L","UP","false","0","LAS1L","mRNA"
"94492","1","mRNA-miRNA","1.12511116470181","WDR75","UP","false","0","WDR75","mRNA"
"94493","0","mRNA-miRNA","-1.0223825526239","MRPS36","DOWN","false","0","MRPS36","mRNA"
"94494","2","mRNA-miRNA","-1.42174495147426","MISP","DOWN","false","0","MISP","mRNA"
"94495","1","mRNA-miRNA","-1.47588945308469","PTGR2","DOWN","false","0","PTGR2","mRNA"
"94496","1","mRNA-miRNA","2.00039299530042","KIF18B","UP","false","0","KIF18B","mRNA"
"94497",,"mRNA-miRNA","2.00965746163803","WDR90","UP","false","0","WDR90","mRNA"
"94498","0","mRNA-miRNA","1.0811477630261","ANKS6","UP","false","0","ANKS6","mRNA"
"94499",,"mRNA-miRNA","0.92939107728528","NSMCE2","UP","false",,"NSMCE2","mRNA"
"94500","0","mRNA-miRNA","2.34616605243324","MROH6","UP","false","0","MROH6","mRNA"
"94501","4","mRNA-miRNA","-2.86392915562375","RSPO2","DOWN","false","0","RSPO2","mRNA"
"94502","8","mRNA-miRNA","1.88746075071118","BDNF","UP","false","0","BDNF","mRNA"
"94503",,"mRNA-miRNA","4.78967680135664","F2","UP","false",,"F2","mRNA"
"94504","0","mRNA-miRNA","1.63990791700041","F12","UP","false","0","F12","mRNA"
"94505","1","mRNA-miRNA","-1.1173712931394","FLT3LG","DOWN","false","0","FLT3LG","mRNA"
"94506","1","mRNA-miRNA","1.2345682055224","F2R","UP","false","0","F2R","mRNA"
"94507","3","mRNA-miRNA","-1.2245789056503","FZD5","DOWN","false","0","FZD5","mRNA"
"94508","2","mRNA-miRNA","3.29854235984664","LGR5","UP","false","0","LGR5","mRNA"
"94509","0","mRNA-miRNA","1.90123156180697","TTC26","UP","false","0","TTC26","mRNA"
"94510","0","mRNA-miRNA","-2.565346091194","BEND4","DOWN","false","0","BEND4","mRNA"
"94511","1","mRNA-miRNA","1.10317371576429","LRWD1","UP","false","0","LRWD1","mRNA"
"94512","0","mRNA-miRNA","2.39731229207159","PLEKHG4","UP","false","0","PLEKHG4","mRNA"
"94513","0","mRNA-miRNA","-1.33632629117684","ZNF536","DOWN","false","0","ZNF536","mRNA"
"94514",,"mRNA-miRNA","2.01431110695547","IL17RD","UP","false","0","IL17RD","mRNA"
"94515","2","mRNA-miRNA","-0.977358094095573","IVNS1ABP","DOWN","false","0","IVNS1ABP","mRNA"
"94516",,"mRNA-miRNA","-1.30321839913791","HERC3","DOWN","false","0","HERC3","mRNA"
"94517",,"mRNA-miRNA","1.46698646080667","WDR24","UP","false","0","WDR24","mRNA"
"94518",,"mRNA-miRNA","-0.881837704518859","SNRNP27","DOWN","false",,"SNRNP27","mRNA"
"94519","0","mRNA-miRNA","-2.06457199139077","MOCS1","DOWN","false","0","MOCS1","mRNA"
"94520",,"mRNA-miRNA","-4.32963297385695","MEP1A","DOWN","false",,"MEP1A","mRNA"
"94521","0","mRNA-miRNA","1.31631042860973","TNFRSF19","UP","false","0","TNFRSF19","mRNA"
"94522","0","mRNA-miRNA","-0.97488198231243","MMAA","DOWN","false","0","MMAA","mRNA"
"94523","3","mRNA-miRNA","5.6989128810331","SALL4","UP","false","0","SALL4","mRNA"
"94524","0","mRNA-miRNA","1.73891031694595","NT5DC2","UP","false","0","NT5DC2","mRNA"
"94525","0","mRNA-miRNA","-4.18028698141235","PDE6A","DOWN","false","0","PDE6A","mRNA"
"94526","0","mRNA-miRNA","-1.00003439981301","COX7C","DOWN","false","0","COX7C","mRNA"
"94527","0","mRNA-miRNA","-1.12392247211876","MPC2","DOWN","false","0","MPC2","mRNA"
"94528",,"mRNA-miRNA","3.30063816777989","HOGA1","UP","false","0","HOGA1","mRNA"
"94529",,"mRNA-miRNA","-1.21351767666942","MCU","DOWN","false","0","MCU","mRNA"
"94530","1","mRNA-miRNA","-0.997977462032413","SCO1","DOWN","false","0","SCO1","mRNA"
"94531",,"mRNA-miRNA","-4.35564094267331","UGT2B7","DOWN","false","0","UGT2B7","mRNA"
"94532","0","mRNA-miRNA","-5.25439622018561","MT1H","DOWN","false","0","MT1H","mRNA"
"94533","2","mRNA-miRNA","-2.03693234126607","HIF3A","DOWN","false","0","HIF3A","mRNA"
"94534","6","mRNA-miRNA","-1.55879264108065","PTGER4","DOWN","false","0","PTGER4","mRNA"
"94535","0","mRNA-miRNA","1.68518614390791","LIME1","UP","false","0","LIME1","mRNA"
"94536","1","mRNA-miRNA","2.80794460617131","MTHFD1L","UP","false","0","MTHFD1L","mRNA"
"94537","2","mRNA-miRNA","1.28495170378097","ANKRD13D","UP","false","0","ANKRD13D","mRNA"
"94538",,"mRNA-miRNA","-1.17120387362781","ANKS4B","DOWN","false","0","ANKS4B","mRNA"
"94539","0","mRNA-miRNA","1.32822995738856","HIP1","UP","false","0","HIP1","mRNA"
"94540","1","mRNA-miRNA","-1.28049554823652","PTGER2","DOWN","false","0","PTGER2","mRNA"
"94541","0","mRNA-miRNA","-3.32717586791542","MYT1L","DOWN","false","0","MYT1L","mRNA"
"94542",,"mRNA-miRNA","-2.77142900310017","ATOH1","DOWN","false","0","ATOH1","mRNA"
"94543",,"mRNA-miRNA","1.52783423141968","ST3GAL1","UP","false",,"ST3GAL1","mRNA"
"94544","0","mRNA-miRNA","-2.65513969701831","ZBTB7C","DOWN","false","0","ZBTB7C","mRNA"
"94545","2","mRNA-miRNA","2.89077325506809","IL1A","UP","false","0","IL1A","mRNA"
"94546","0","mRNA-miRNA","1.17248225143284","ZNF473","UP","false","0","ZNF473","mRNA"
"94547","1","mRNA-miRNA","2.19245077901571","PMEPA1","UP","false","0","PMEPA1","mRNA"
"94548","3","mRNA-miRNA","1.28986594160528","ARVCF","UP","false","0","ARVCF","mRNA"
"94549","1","mRNA-miRNA","2.0924650728688","ZNF185","UP","false","0","ZNF185","mRNA"
"94550","1","mRNA-miRNA","1.62101797796641","FERMT1","UP","false","0","FERMT1","mRNA"
"94551","0","mRNA-miRNA","-1.30544960033141","NHSL1","DOWN","false","0","NHSL1","mRNA"
"94552","0","mRNA-miRNA","2.90765092415936","ELFN2","UP","false","0","ELFN2","mRNA"
"94553","0","mRNA-miRNA","-1.36265072912276","FNIP2","DOWN","false","0","FNIP2","mRNA"
"94554","3","mRNA-miRNA","-1.16616252328902","MGST2","DOWN","false","1","MGST2","mRNA"
"94555","3","mRNA-miRNA","-3.53044948249065","PTPRR","DOWN","false","0","PTPRR","mRNA"
"94556","0","mRNA-miRNA","-2.69022984547404","PTPRH","DOWN","false","0","PTPRH","mRNA"
"94557",,"mRNA-miRNA","1.1575657162879","NPHP4","UP","false",,"NPHP4","mRNA"
"94558","0","mRNA-miRNA","1.89608507711207","NTHL1","UP","false","0","NTHL1","mRNA"
"94559",,"mRNA-miRNA","3.88296601348089","LRP8","UP","false",,"LRP8","mRNA"
"94560","0","mRNA-miRNA","1.71896156113687","USP31","UP","false","0","USP31","mRNA"
"94561","0","mRNA-miRNA","-2.26290950716231","PID1","DOWN","false","0","PID1","mRNA"
"94562","0","mRNA-miRNA","-3.03107942569351","RUNDC3B","DOWN","false","0","RUNDC3B","mRNA"
"94563",,"mRNA-miRNA","2.07342506111632","POSTN","UP","false","0","POSTN","mRNA"
"94564",,"mRNA-miRNA","1.7263447013601","KIF18A","UP","false","0","KIF18A","mRNA"
"94565","2","mRNA-miRNA","1.68112382431516","SLC29A1","UP","false","0","SLC29A1","mRNA"
"94566",,"mRNA-miRNA","1.14811005130904","TULP3","UP","false",,"TULP3","mRNA"
"94567","2","mRNA-miRNA","-1.38319878875382","CCDC28A","DOWN","false","0","CCDC28A","mRNA"
"94568","0","mRNA-miRNA","-1.25205858465648","ECHDC1","DOWN","false","0","ECHDC1","mRNA"
"94569","2","mRNA-miRNA","1.50036932719738","NUDT1","UP","false","0","NUDT1","mRNA"
"94570","3","mRNA-miRNA","1.28264864166457","GPX8","UP","false","0","GPX8","mRNA"
"94571",,"mRNA-miRNA","8.23603392791273","SOX14","UP","false","0","SOX14","mRNA"
"94572","0","mRNA-miRNA","1.12796119494346","CCL4","UP","false","0","CCL4","mRNA"
"94573",,"mRNA-miRNA","-1.18356505558574","PPP1R11","DOWN","false","0","PPP1R11","mRNA"
"94574","6","mRNA-miRNA","6.76028718396008","WNT7A","UP","false","0","WNT7A","mRNA"
